DiseaseName	Hit_Minimum_HPO	Hit_Minimum_HPO_Freq	Enrich_ObservedHPO_pvalue_Bonf	Enrich_GeneHPO_pvalue_Bonf	Enrich_observeHPO_score	Enrich_GeneHPO_score	Score_max	Score_total	HPO_geneImpact_group	VarFreq_Group	Population_Freq	Effect_Impact	Disease_Inheritance	Genotype	Pathogenic_Gene	Amino_Change	Effect	VarFreq	Clinvar_latest_evidence	Interaction_variantGenes	Disease_AncestorHPO_Count	Query_observedAncestorHPO_Count	Hit_observedHPO_Count	Query_Ancestor_GeneHPO_Count	Hit_GeneHPO_Count	Enrich_ObservedHPO_pvalue	Enrich_GeneHPO_pvalue	Hit_observedHPO	Hit_geneHPO	Hit_observedAncestorHPO	Hit_geneAncestorHPO
OMIM:616022	HP:0001871	0.15620052770448498	0.021349607183617093	1.0	1.670610111250523	0.0	1.670610111250523	1.670610111250523	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	39	39	4	1	0	3.7554278247347572e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871;HP:0002715	NA
OMIM:266140	HP:0001871	0.15620052770448498	0.02500087639777049	1.0	1.602044767006185	0.0	1.602044767006185	1.602044767006185	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	14	39	3	1	0	4.397691538745908e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:604777	HP:0001871	0.15620052770448498	0.026119798143505703	1.0	1.5830301836565484	0.0	1.5830301836565484	1.5830301836565484	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	41	39	4	1	0	4.594511546790801e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871;HP:0002715	NA
OMIM:182170	HP:0001871	0.15620052770448498	0.031155495946781752	1.0	1.5064653310650915	0.0	1.5064653310650915	1.5064653310650915	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	15	39	3	1	0	5.4802983195746265e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:617911	HP:0001871	0.15620052770448498	0.031155495946781752	1.0	1.5064653310650915	0.0	1.5064653310650915	1.5064653310650915	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	15	39	3	1	0	5.4802983195746265e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:250790	HP:0001871	0.15620052770448498	0.03162859519735494	1.0	1.4999200971005795	0.0	1.4999200971005795	1.4999200971005795	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	43	39	4	1	0	5.563517185110807e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871;HP:0001939	NA
OMIM:614172	HP:0001871	0.15620052770448498	0.03162859519735494	1.0	1.4999200971005795	0.0	1.4999200971005795	1.4999200971005795	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	43	39	4	1	0	5.563517185110807e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871;HP:0002715	NA
OMIM:617971	HP:0001871	0.15620052770448498	0.038227938416784235	1.0	1.417619122288486	0.0	1.417619122288486	1.417619122288486	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	16	39	3	1	0	6.724351524500305e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:300807	HP:0001871	0.15620052770448498	0.038227938416784235	1.0	1.417619122288486	0.0	1.417619122288486	1.417619122288486	0	0	1.0	NA	X-linked recessive	NA	NA	NA	NA	0.0	NA	NA	16	39	3	1	0	6.724351524500305e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:300448	HP:0001871	0.15620052770448498	0.046277671358893366	1.0	1.3346285023872428	0.0	1.3346285023872428	1.3346285023872428	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	17	39	3	1	0	8.140311584677813e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:300751	HP:0001871	0.15620052770448498	0.055363384780569826	1.0	1.2567773660479173	0.0	1.2567773660479173	1.2567773660479173	0	0	1.0	NA	X-linked recessive	NA	NA	NA	NA	0.0	NA	NA	18	39	3	1	0	9.738502160170594e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:618674	HP:0001871	0.15620052770448498	0.055363384780569826	1.0	1.2567773660479173	0.0	1.2567773660479173	1.2567773660479173	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	18	39	3	1	0	9.738502160170594e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:614675	HP:0001871	0.15620052770448498	0.055363384780569826	1.0	1.2567773660479173	0.0	1.2567773660479173	1.2567773660479173	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	18	39	3	1	0	9.738502160170594e-06	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:616871	HP:0001871	0.15620052770448498	0.06742848036879688	1.0	1.171156627879089	0.0	1.171156627879089	1.171156627879089	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	52	39	4	1	0	1.1860770513420735e-05	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871;HP:0002715	NA
OMIM:617973	HP:0001871	0.15620052770448498	0.07687366316521076	1.0	1.1142224235419942	0.0	1.1142224235419942	1.1142224235419942	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	20	39	3	1	0	1.3522192289395031e-05	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:613988	HP:0001871	0.15620052770448498	0.08941177700595333	1.0	1.0486052736890974	0.0	1.0486052736890974	1.0486052736890974	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	21	39	3	1	0	1.5727665260501906e-05	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:188055	HP:0001871	0.15620052770448498	0.10321298150075843	1.0	0.9862656763562142	0.0	0.9862656763562142	0.9862656763562142	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	22	39	3	1	0	1.815531776618442e-05	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:618015	HP:0001871	0.15620052770448498	0.10321298150075843	1.0	0.9862656763562142	0.0	0.9862656763562142	0.9862656763562142	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	22	39	3	1	0	1.815531776618442e-05	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:153550	HP:0001871	0.15620052770448498	0.17213556079329959	1.0	0.7641294012532058	0.0	0.7641294012532058	0.7641294012532058	0	0	1.0	NA	NA	NA	NA	NA	NA	0.0	NA	NA	26	39	3	1	0	3.0278902514212768e-05	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:611783	HP:0001871	0.15620052770448498	0.19306094567705842	1.0	0.714305570821131	0.0	0.714305570821131	0.714305570821131	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	27	39	3	1	0	3.39597090021211e-05	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:210370	HP:0001871	0.15620052770448498	0.38660170703557717	1.0	0.4127362326807331	0.0	0.4127362326807331	0.4127362326807331	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	34	39	3	1	0	6.800381830001357e-05	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001871	NA
OMIM:148200	HP:0002597	0.187510993843448	5.806125512047143e-14	1.0	13.236113580181867	0.0	13.236113580181867	13.236113580181867	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	48	39	11	1	0	1.0213061586714411e-17	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:278740	HP:0002597	0.187510993843448	8.501967582162422e-13	1.0	12.07048055532218	0.0	12.07048055532218	12.07048055532218	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	60	39	11	1	0	1.4955088095272511e-16	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:619322	HP:0002597	0.187510993843448	1.239506186650411e-12	1.0	11.906751301230626	0.0	11.906751301230626	11.906751301230626	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	152	39	14	1	0	2.1803099149523502e-16	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:248510	HP:0002597	0.187510993843448	1.8232672087525493e-12	1.0	11.739149678694073	0.0	11.739149678694073	11.739149678694073	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	64	39	11	1	0	3.207154281007123e-16	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:610498	HP:0002597	0.187510993843448	2.630590044905793e-12	1.0	11.579946827743878	0.0	11.579946827743878	11.579946827743878	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	92	39	12	1	0	4.627247220590665e-16	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0025031;HP:0000234;HP:0000271;HP:0012638;HP:0100022;HP:0002597	NA
OMIM:278720	HP:0002597	0.187510993843448	3.715168397183538e-12	1.0	11.430021496221014	0.0	11.430021496221014	11.430021496221014	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	68	39	11	1	0	6.53503675845829e-16	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:278750	HP:0002597	0.187510993843448	2.2219788764660288e-11	1.0	10.65326007405305	0.0	10.65326007405305	10.65326007405305	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	55	39	10	1	0	3.908494065903305e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:217090	HP:0002597	0.187510993843448	3.024523154693455e-11	1.0	10.519343086336956	0.0	10.519343086336956	10.519343086336956	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	112	39	12	1	0	5.320181450648117e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0002597	NA
OMIM:153400	HP:0002597	0.187510993843448	7.314055009528795e-11	1.0	10.135841777625952	0.0	10.135841777625952	10.135841777625952	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	88	39	11	1	0	1.286553211878416e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:610253	HP:0002597	0.187510993843448	8.333952202395068e-11	1.0	10.079148994674949	0.0	10.079148994674949	10.079148994674949	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	205	39	14	1	0	1.465954653015843e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:614651	HP:0002597	0.187510993843448	9.478267121848608e-11	1.0	10.023271055933082	0.0	10.023271055933082	10.023271055933082	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	63	39	10	1	0	1.6672413582847154e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0000234;HP:0012638;HP:0100022;HP:0002597	NA
OMIM:219150	HP:0002597	0.187510993843448	9.584716171241191e-11	1.0	10.018420743202073	0.0	10.018420743202073	10.018420743202073	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	162	39	13	1	0	1.68596590523152e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:616430	HP:0002597	0.187510993843448	1.0719950231254669e-10	1.0	9.969807230906461	0.0	9.969807230906461	9.969807230906461	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	91	39	11	1	0	1.8856552737475232e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:300855	HP:0002597	0.187510993843448	1.244340344986289e-10	1.0	9.905060817608566	0.0	9.905060817608566	9.905060817608566	0	0	1.0	NA	X-linked dominant;X-linked recessive	NA	NA	NA	NA	0.0	NA	NA	211	39	14	1	0	2.1888132717436922e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:619367	HP:0002597	0.187510993843448	1.2970658586326218e-10	1.0	9.8870379720157	0.0	9.8870379720157	9.8870379720157	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	43	39	9	1	0	2.2815582385798094e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001939;HP:0025031;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:614457	HP:0002597	0.187510993843448	1.372816057058546e-10	1.0	9.862387649766976	0.0	9.862387649766976	9.862387649766976	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	93	39	11	1	0	2.414803970199729e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0012638;HP:0011442;HP:0002597	NA
OMIM:614701	HP:0002597	0.187510993843448	1.5501930618075894e-10	1.0	9.80961421121268	0.0	9.80961421121268	9.80961421121268	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	94	39	11	1	0	2.726812773628126e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:619016	HP:0002597	0.187510993843448	1.8171543439600712e-10	1.0	9.740608183378045	0.0	9.740608183378045	9.740608183378045	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	67	39	10	1	0	3.196401660439879e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:616482	HP:0002597	0.187510993843448	1.874387127713527e-10	1.0	9.727140706902654	0.0	9.727140706902654	9.727140706902654	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	130	39	12	1	0	3.297074982785448e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:301032	HP:0002597	0.187510993843448	1.9388264652700703e-10	1.0	9.712461060724445	0.0	9.712461060724445	9.712461060724445	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	171	39	13	1	0	3.4104247410203525e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:616368	HP:0002597	0.187510993843448	2.0574997769017016e-10	1.0	9.686660203207	0.0	9.686660203207	9.686660203207	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	131	39	12	1	0	3.619172870539493e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:133020	HP:0002597	0.187510993843448	2.1240513543157552e-10	1.0	9.672834987295683	0.0	9.672834987295683	9.672834987295683	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	68	39	10	1	0	3.7362380902651805e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:301030	HP:0002597	0.187510993843448	2.2567764509397826e-10	1.0	9.646511458614594	0.0	9.646511458614594	9.646511458614594	0	0	1.0	NA	X-linked recessive	NA	NA	NA	NA	0.0	NA	NA	132	39	12	1	0	3.969703519682995e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0012638;HP:0011442;HP:0002597	NA
OMIM:301220	HP:0002597	0.187510993843448	2.4734934316747995e-10	1.0	9.606689238560838	0.0	9.606689238560838	9.606689238560838	0	0	1.0	NA	X-linked recessive	NA	NA	NA	NA	0.0	NA	NA	133	39	12	1	0	4.3509119290673695e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:272800	HP:0002597	0.187510993843448	2.476590860827623e-10	1.0	9.606145734052536	0.0	9.606145734052536	9.606145734052536	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	69	39	10	1	0	4.356360353258792e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0000234;HP:0012638;HP:0011442;HP:0002597	NA
OMIM:610618	HP:0002597	0.187510993843448	2.510748217554205e-10	1.0	9.600196836952335	0.0	9.600196836952335	9.600196836952335	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	46	39	9	1	0	4.416443654448909e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001939;HP:0025031;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:609242	HP:0002597	0.187510993843448	2.7888928019086423e-10	1.0	9.554568178611065	0.0	9.554568178611065	9.554568178611065	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	99	39	11	1	0	4.905704137042466e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:614468	HP:0002597	0.187510993843448	3.342824752106152e-10	1.0	9.475886390738644	0.0	9.475886390738644	9.475886390738644	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	71	39	10	1	0	5.880078719623838e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001939;HP:0002715;HP:0000234;HP:0000271;HP:0000366;HP:0002597	NA
OMIM:600268	HP:0002597	0.187510993843448	3.5435197755567333e-10	1.0	9.450565139199572	0.0	9.450565139199572	9.450565139199572	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	137	39	12	1	0	6.23310426659056e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:619366	HP:0002597	0.187510993843448	3.964253662008506e-10	1.0	9.401838563953175	0.0	9.401838563953175	9.401838563953175	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	30	39	8	1	0	6.973181463515402e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001939;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:619361	HP:0002597	0.187510993843448	5.326389446393217e-10	1.0	9.273567082689384	0.0	9.273567082689384	9.273567082689384	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	31	39	8	1	0	9.369198674394401e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001939;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:619272	HP:0002597	0.187510993843448	5.951719125849442e-10	1.0	9.22535757224913	0.0	9.22535757224913	9.22535757224913	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	143	39	12	1	0	1.0469162930254076e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0025031;HP:0000234;HP:0000271;HP:0012638;HP:0011442;HP:0002597	NA
OMIM:277700	HP:0002597	0.187510993843448	6.807134592938049e-10	1.0	9.167035662295003	0.0	9.167035662295003	9.167035662295003	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	76	39	10	1	0	1.1973851526716005e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0000234;HP:0000271;HP:0000366;HP:0002597	NA
OMIM:149700	HP:0002597	0.187510993843448	6.827356255525637e-10	1.0	9.165747434811692	0.0	9.165747434811692	9.165747434811692	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	51	39	9	1	0	1.200942173355433e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001939;HP:0002715;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:106100	HP:0002597	0.187510993843448	8.230955311241158e-10	1.0	9.084549756243007	0.0	9.084549756243007	9.084549756243007	0	0	1.0	NA	dominant;recessive	NA	NA	NA	NA	0.0	NA	NA	52	39	9	1	0	1.4478373458647596e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0025031;HP:0012638;HP:0002597	NA
OMIM:615355	HP:0002597	0.187510993843448	8.302277929071565e-10	1.0	9.080802732166633	0.0	9.080802732166633	9.080802732166633	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	147	39	12	1	0	1.4603831009800466e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001939;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:612713	HP:0002597	0.187510993843448	8.919665162083674e-10	1.0	9.049651448425312	0.0	9.049651448425312	9.049651448425312	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	78	39	10	1	0	1.5689824383612444e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:619363	HP:0002597	0.187510993843448	9.315809022736456e-10	1.0	9.030779423231161	0.0	9.030779423231161	9.030779423231161	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	33	39	8	1	0	1.6386647357495965e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001939;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:613870	HP:0002597	0.187510993843448	1.0107359942452879e-09	1.0	8.99536226796523	0.0	8.99536226796523	8.99536226796523	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	111	39	11	1	0	1.7778997260251325e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:615851	HP:0002597	0.187510993843448	1.0589135684342424e-09	1.0	8.975139486808434	0.0	8.975139486808434	8.975139486808434	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	150	39	12	1	0	1.8626447993566268e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:613680	HP:0002597	0.187510993843448	1.117522116938328e-09	1.0	8.951743872966297	0.0	8.951743872966297	8.951743872966297	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	112	39	11	1	0	1.9657381124684752e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:173650	HP:0002597	0.187510993843448	1.2344003538572657e-09	1.0	8.908543962448606	0.0	8.908543962448606	8.908543962448606	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	113	39	11	1	0	2.1713286787286997e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:613735	HP:0002597	0.187510993843448	1.5018657762039122e-09	1.0	8.823368879088674	0.0	8.823368879088674	8.823368879088674	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	115	39	11	1	0	2.641804355679705e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:300209	HP:0002597	0.187510993843448	1.7781536913669143e-09	1.0	8.750030704317496	0.0	8.750030704317496	8.750030704317496	0	0	1.0	NA	X-linked recessive	NA	NA	NA	NA	0.0	NA	NA	203	39	13	1	0	3.127798929405302e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0100022;HP:0002597	NA
OMIM:610455	HP:0002597	0.187510993843448	2.011345810314132e-09	1.0	8.69651325481352	0.0	8.69651325481352	8.69651325481352	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	36	39	8	1	0	3.5379873532350605e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0002715;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:185300	HP:0002597	0.187510993843448	2.3387832551208947e-09	1.0	8.631010024221888	0.0	8.631010024221888	8.631010024221888	0	0	1.0	NA	NA	NA	NA	NA	NA	0.0	NA	NA	58	39	9	1	0	4.113954714372726e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:619360	HP:0002597	0.187510993843448	2.5581592974367927e-09	1.0	8.592072415352384	0.0	8.592072415352384	8.592072415352384	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	37	39	8	1	0	4.4998404528351675e-13	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001939;HP:0000234;HP:0000271;HP:0002597	NA
